Train: [1][0/78], lr: 0.00030	Time 1.236 (1.236)	Data 1.078 (1.078)	Prec@1 6.250 (6.250)	Prec@1 0.000 (0.000)	Prec@5 56.250 (56.250)	Prec@5 0.000 (0.000)	Loss 2.0796 (2.0796)   loss_verb 2.0796   loss_noun 0.0000	
Train: [8][20/78], lr: 0.00028	Time 0.024 (0.053)	Data 0.012 (0.039)	Prec@1 68.750 (52.083)	Prec@1 0.000 (0.000)	Prec@5 90.625 (87.946)	Prec@5 0.000 (0.000)	Loss 1.3003 (1.5762)   loss_verb 1.5762   loss_noun 0.0000	
Train: [8][40/78], lr: 0.00028	Time 0.025 (0.037)	Data 0.012 (0.023)	Prec@1 68.750 (53.963)	Prec@1 0.000 (0.000)	Prec@5 93.750 (87.195)	Prec@5 0.000 (0.000)	Loss 1.2664 (1.5273)   loss_verb 1.5273   loss_noun 0.0000	
Train: [9][0/78], lr: 0.00028	Time 0.695 (0.695)	Data 0.679 (0.679)	Prec@1 46.875 (46.875)	Prec@1 0.000 (0.000)	Prec@5 75.000 (75.000)	Prec@5 0.000 (0.000)	Loss 1.5985 (1.5985)   loss_verb 1.5985   loss_noun 0.0000	
Train: [9][20/78], lr: 0.00028	Time 0.012 (0.053)	Data 0.002 (0.039)	Prec@1 37.500 (55.506)	Prec@1 0.000 (0.000)	Prec@5 81.250 (85.417)	Prec@5 0.000 (0.000)	Loss 1.7052 (1.4128)   loss_verb 1.4128   loss_noun 0.0000	
Train: [9][40/78], lr: 0.00028	Time 0.031 (0.037)	Data 0.018 (0.024)	Prec@1 43.750 (55.716)	Prec@1 0.000 (0.000)	Prec@5 93.750 (86.662)	Prec@5 0.000 (0.000)	Loss 1.4024 (1.3705)   loss_verb 1.3705   loss_noun 0.0000	
Train: [10][0/78], lr: 0.00028	Time 0.685 (0.685)	Data 0.666 (0.666)	Prec@1 59.375 (59.375)	Prec@1 0.000 (0.000)	Prec@5 84.375 (84.375)	Prec@5 0.000 (0.000)	Loss 1.1708 (1.1708)   loss_verb 1.1708   loss_noun 0.0000	
Train: [10][20/78], lr: 0.00028	Time 0.037 (0.053)	Data 0.015 (0.041)	Prec@1 50.000 (59.375)	Prec@1 0.000 (0.000)	Prec@5 81.250 (87.946)	Prec@5 0.000 (0.000)	Loss 1.3597 (1.2047)   loss_verb 1.2047   loss_noun 0.0000	
Train: [10][40/78], lr: 0.00028	Time 0.026 (0.037)	Data 0.009 (0.024)	Prec@1 65.625 (57.470)	Prec@1 0.000 (0.000)	Prec@5 90.625 (86.966)	Prec@5 0.000 (0.000)	Loss 1.0242 (1.2156)   loss_verb 1.2156   loss_noun 0.0000	
Train: [11][0/78], lr: 0.00028	Time 0.683 (0.683)	Data 0.673 (0.673)	Prec@1 62.500 (62.500)	Prec@1 0.000 (0.000)	Prec@5 84.375 (84.375)	Prec@5 0.000 (0.000)	Loss 1.0261 (1.0261)   loss_verb 1.0261   loss_noun 0.0000	
Train: [11][20/78], lr: 0.00028	Time 0.013 (0.052)	Data 0.000 (0.039)	Prec@1 59.375 (60.119)	Prec@1 0.000 (0.000)	Prec@5 96.875 (86.607)	Prec@5 0.000 (0.000)	Loss 1.1176 (1.1133)   loss_verb 1.1133   loss_noun 0.0000	
Train: [11][40/78], lr: 0.00028	Time 0.025 (0.037)	Data 0.000 (0.025)	Prec@1 68.750 (58.613)	Prec@1 0.000 (0.000)	Prec@5 90.625 (87.576)	Prec@5 0.000 (0.000)	Loss 0.9867 (1.1339)   loss_verb 1.1339   loss_noun 0.0000	
Train: [12][0/78], lr: 0.00028	Time 0.663 (0.663)	Data 0.647 (0.647)	Prec@1 68.750 (68.750)	Prec@1 0.000 (0.000)	Prec@5 84.375 (84.375)	Prec@5 0.000 (0.000)	Loss 0.9647 (0.9647)   loss_verb 0.9647   loss_noun 0.0000	
Train: [12][20/78], lr: 0.00028	Time 0.009 (0.051)	Data 0.001 (0.039)	Prec@1 59.375 (61.756)	Prec@1 0.000 (0.000)	Prec@5 87.500 (90.030)	Prec@5 0.000 (0.000)	Loss 1.1480 (1.0577)   loss_verb 1.0577   loss_noun 0.0000	
Train: [12][40/78], lr: 0.00027	Time 0.023 (0.036)	Data 0.012 (0.024)	Prec@1 71.875 (61.433)	Prec@1 0.000 (0.000)	Prec@5 100.000 (88.338)	Prec@5 0.000 (0.000)	Loss 0.8115 (1.0677)   loss_verb 1.0677   loss_noun 0.0000	
Train: [13][0/78], lr: 0.00027	Time 0.668 (0.668)	Data 0.653 (0.653)	Prec@1 56.250 (56.250)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.875)	Prec@5 0.000 (0.000)	Loss 1.0883 (1.0883)   loss_verb 1.0883   loss_noun 0.0000	
Train: [13][20/78], lr: 0.00027	Time 0.019 (0.052)	Data 0.003 (0.039)	Prec@1 56.250 (64.137)	Prec@1 0.000 (0.000)	Prec@5 96.875 (89.583)	Prec@5 0.000 (0.000)	Loss 1.0772 (1.0044)   loss_verb 1.0044   loss_noun 0.0000	
Train: [13][40/78], lr: 0.00027	Time 0.030 (0.036)	Data 0.015 (0.025)	Prec@1 65.625 (64.405)	Prec@1 0.000 (0.000)	Prec@5 90.625 (89.558)	Prec@5 0.000 (0.000)	Loss 1.0972 (1.0023)   loss_verb 1.0023   loss_noun 0.0000	
Train: [14][0/78], lr: 0.00027	Time 0.646 (0.646)	Data 0.626 (0.626)	Prec@1 65.625 (65.625)	Prec@1 0.000 (0.000)	Prec@5 90.625 (90.625)	Prec@5 0.000 (0.000)	Loss 0.9862 (0.9862)   loss_verb 0.9862   loss_noun 0.0000	
Train: [14][20/78], lr: 0.00027	Time 0.018 (0.052)	Data 0.007 (0.038)	Prec@1 53.125 (65.625)	Prec@1 0.000 (0.000)	Prec@5 81.250 (89.435)	Prec@5 0.000 (0.000)	Loss 1.2503 (0.9655)   loss_verb 0.9655   loss_noun 0.0000	
Train: [14][40/78], lr: 0.00027	Time 0.025 (0.037)	Data 0.013 (0.023)	Prec@1 75.000 (66.921)	Prec@1 0.000 (0.000)	Prec@5 96.875 (90.015)	Prec@5 0.000 (0.000)	Loss 0.6896 (0.9367)   loss_verb 0.9367   loss_noun 0.0000	
Train: [15][0/78], lr: 0.00027	Time 0.647 (0.647)	Data 0.612 (0.612)	Prec@1 50.000 (50.000)	Prec@1 0.000 (0.000)	Prec@5 90.625 (90.625)	Prec@5 0.000 (0.000)	Loss 1.1983 (1.1983)   loss_verb 1.1983   loss_noun 0.0000	
Train: [15][20/78], lr: 0.00027	Time 0.017 (0.052)	Data 0.000 (0.038)	Prec@1 68.750 (65.625)	Prec@1 0.000 (0.000)	Prec@5 96.875 (89.732)	Prec@5 0.000 (0.000)	Loss 0.8184 (0.9457)   loss_verb 0.9457   loss_noun 0.0000	
Train: [15][40/78], lr: 0.00027	Time 0.027 (0.037)	Data 0.015 (0.024)	Prec@1 68.750 (65.625)	Prec@1 0.000 (0.000)	Prec@5 93.750 (90.396)	Prec@5 0.000 (0.000)	Loss 0.8626 (0.9357)   loss_verb 0.9357   loss_noun 0.0000	
Train: [16][0/78], lr: 0.00027	Time 0.680 (0.680)	Data 0.661 (0.661)	Prec@1 71.875 (71.875)	Prec@1 0.000 (0.000)	Prec@5 84.375 (84.375)	Prec@5 0.000 (0.000)	Loss 0.8226 (0.8226)   loss_verb 0.8226   loss_noun 0.0000	
Train: [16][20/78], lr: 0.00027	Time 0.023 (0.052)	Data 0.005 (0.038)	Prec@1 56.250 (68.899)	Prec@1 0.000 (0.000)	Prec@5 87.500 (90.030)	Prec@5 0.000 (0.000)	Loss 1.0361 (0.8923)   loss_verb 0.8923   loss_noun 0.0000	
Train: [16][40/78], lr: 0.00027	Time 0.020 (0.037)	Data 0.006 (0.023)	Prec@1 75.000 (70.351)	Prec@1 0.000 (0.000)	Prec@5 96.875 (91.845)	Prec@5 0.000 (0.000)	Loss 0.7039 (0.8385)   loss_verb 0.8385   loss_noun 0.0000	
Train: [17][0/78], lr: 0.00027	Time 0.658 (0.658)	Data 0.640 (0.640)	Prec@1 50.000 (50.000)	Prec@1 0.000 (0.000)	Prec@5 87.500 (87.500)	Prec@5 0.000 (0.000)	Loss 1.1269 (1.1269)   loss_verb 1.1269   loss_noun 0.0000	
Train: [17][20/78], lr: 0.00027	Time 0.021 (0.051)	Data 0.010 (0.039)	Prec@1 59.375 (66.220)	Prec@1 0.000 (0.000)	Prec@5 84.375 (90.923)	Prec@5 0.000 (0.000)	Loss 1.0171 (0.8949)   loss_verb 0.8949   loss_noun 0.0000	
Train: [17][40/78], lr: 0.00027	Time 0.033 (0.036)	Data 0.013 (0.023)	Prec@1 71.875 (69.055)	Prec@1 0.000 (0.000)	Prec@5 87.500 (91.540)	Prec@5 0.000 (0.000)	Loss 0.8279 (0.8413)   loss_verb 0.8413   loss_noun 0.0000	
Train: [18][0/78], lr: 0.00027	Time 0.664 (0.664)	Data 0.640 (0.640)	Prec@1 71.875 (71.875)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.7826 (0.7826)   loss_verb 0.7826   loss_noun 0.0000	
Train: [18][20/78], lr: 0.00026	Time 0.025 (0.052)	Data 0.012 (0.040)	Prec@1 71.875 (73.810)	Prec@1 0.000 (0.000)	Prec@5 90.625 (93.006)	Prec@5 0.000 (0.000)	Loss 0.7853 (0.7577)   loss_verb 0.7577   loss_noun 0.0000	
Train: [18][40/78], lr: 0.00026	Time 0.039 (0.039)	Data 0.016 (0.024)	Prec@1 84.375 (74.085)	Prec@1 0.000 (0.000)	Prec@5 100.000 (92.912)	Prec@5 0.000 (0.000)	Loss 0.4520 (0.7571)   loss_verb 0.7571   loss_noun 0.0000	
Train: [19][0/78], lr: 0.00026	Time 0.649 (0.649)	Data 0.632 (0.632)	Prec@1 68.750 (68.750)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.7849 (0.7849)   loss_verb 0.7849   loss_noun 0.0000	
Train: [19][20/78], lr: 0.00026	Time 0.027 (0.052)	Data 0.021 (0.039)	Prec@1 65.625 (78.274)	Prec@1 0.000 (0.000)	Prec@5 90.625 (93.601)	Prec@5 0.000 (0.000)	Loss 0.8310 (0.7101)   loss_verb 0.7101   loss_noun 0.0000	
Train: [19][40/78], lr: 0.00026	Time 0.017 (0.036)	Data 0.000 (0.023)	Prec@1 62.500 (76.753)	Prec@1 0.000 (0.000)	Prec@5 81.250 (92.759)	Prec@5 0.000 (0.000)	Loss 1.0093 (0.7414)   loss_verb 0.7414   loss_noun 0.0000	
Train: [20][0/78], lr: 0.00026	Time 0.687 (0.687)	Data 0.668 (0.668)	Prec@1 90.625 (90.625)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.4179 (0.4179)   loss_verb 0.4179   loss_noun 0.0000	
Train: [20][20/78], lr: 0.00026	Time 0.039 (0.052)	Data 0.020 (0.039)	Prec@1 78.125 (80.357)	Prec@1 0.000 (0.000)	Prec@5 93.750 (93.750)	Prec@5 0.000 (0.000)	Loss 0.8318 (0.6607)   loss_verb 0.6607   loss_noun 0.0000	
Train: [20][40/78], lr: 0.00026	Time 0.021 (0.036)	Data 0.008 (0.024)	Prec@1 62.500 (80.030)	Prec@1 0.000 (0.000)	Prec@5 75.000 (93.293)	Prec@5 0.000 (0.000)	Loss 1.1057 (0.6788)   loss_verb 0.6788   loss_noun 0.0000	
Train: [21][0/78], lr: 0.00026	Time 0.680 (0.680)	Data 0.667 (0.667)	Prec@1 71.875 (71.875)	Prec@1 0.000 (0.000)	Prec@5 90.625 (90.625)	Prec@5 0.000 (0.000)	Loss 0.8896 (0.8896)   loss_verb 0.8896   loss_noun 0.0000	
Train: [21][20/78], lr: 0.00026	Time 0.012 (0.053)	Data 0.002 (0.040)	Prec@1 81.250 (79.911)	Prec@1 0.000 (0.000)	Prec@5 90.625 (93.304)	Prec@5 0.000 (0.000)	Loss 0.6401 (0.6707)   loss_verb 0.6707   loss_noun 0.0000	
Train: [21][40/78], lr: 0.00026	Time 0.020 (0.037)	Data 0.007 (0.025)	Prec@1 71.875 (79.192)	Prec@1 0.000 (0.000)	Prec@5 93.750 (93.445)	Prec@5 0.000 (0.000)	Loss 0.9113 (0.6914)   loss_verb 0.6914   loss_noun 0.0000	
Train: [22][0/78], lr: 0.00026	Time 0.694 (0.694)	Data 0.682 (0.682)	Prec@1 87.500 (87.500)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.875)	Prec@5 0.000 (0.000)	Loss 0.5200 (0.5200)   loss_verb 0.5200   loss_noun 0.0000	
Train: [22][20/78], lr: 0.00026	Time 0.023 (0.053)	Data 0.002 (0.041)	Prec@1 81.250 (81.994)	Prec@1 0.000 (0.000)	Prec@5 96.875 (95.387)	Prec@5 0.000 (0.000)	Loss 0.6059 (0.6368)   loss_verb 0.6368   loss_noun 0.0000	
Train: [22][40/78], lr: 0.00026	Time 0.013 (0.037)	Data 0.008 (0.024)	Prec@1 84.375 (81.784)	Prec@1 0.000 (0.000)	Prec@5 90.625 (94.970)	Prec@5 0.000 (0.000)	Loss 0.6340 (0.6293)   loss_verb 0.6293   loss_noun 0.0000	
Train: [23][0/78], lr: 0.00026	Time 0.664 (0.664)	Data 0.647 (0.647)	Prec@1 81.250 (81.250)	Prec@1 0.000 (0.000)	Prec@5 93.750 (93.750)	Prec@5 0.000 (0.000)	Loss 0.6389 (0.6389)   loss_verb 0.6389   loss_noun 0.0000	
Train: [23][20/78], lr: 0.00026	Time 0.013 (0.052)	Data 0.000 (0.039)	Prec@1 87.500 (81.845)	Prec@1 0.000 (0.000)	Prec@5 93.750 (94.048)	Prec@5 0.000 (0.000)	Loss 0.4596 (0.6365)   loss_verb 0.6365   loss_noun 0.0000	
Train: [23][40/78], lr: 0.00026	Time 0.021 (0.037)	Data 0.000 (0.024)	Prec@1 90.625 (83.308)	Prec@1 0.000 (0.000)	Prec@5 100.000 (95.427)	Prec@5 0.000 (0.000)	Loss 0.3697 (0.6067)   loss_verb 0.6067   loss_noun 0.0000	
Train: [24][0/78], lr: 0.00026	Time 0.702 (0.702)	Data 0.674 (0.674)	Prec@1 81.250 (81.250)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.875)	Prec@5 0.000 (0.000)	Loss 0.5648 (0.5648)   loss_verb 0.5648   loss_noun 0.0000	
Train: [24][20/78], lr: 0.00025	Time 0.009 (0.053)	Data 0.000 (0.039)	Prec@1 81.250 (81.696)	Prec@1 0.000 (0.000)	Prec@5 90.625 (96.280)	Prec@5 0.000 (0.000)	Loss 0.7593 (0.6155)   loss_verb 0.6155   loss_noun 0.0000	
Train: [24][40/78], lr: 0.00025	Time 0.014 (0.037)	Data 0.008 (0.024)	Prec@1 78.125 (83.613)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.494)	Prec@5 0.000 (0.000)	Loss 0.6240 (0.5779)   loss_verb 0.5779   loss_noun 0.0000	
Train: [25][0/78], lr: 0.00025	Time 0.703 (0.703)	Data 0.679 (0.679)	Prec@1 81.250 (81.250)	Prec@1 0.000 (0.000)	Prec@5 96.875 (96.875)	Prec@5 0.000 (0.000)	Loss 0.6423 (0.6423)   loss_verb 0.6423   loss_noun 0.0000	
Train: [25][20/78], lr: 0.00025	Time 0.034 (0.053)	Data 0.015 (0.039)	Prec@1 71.875 (84.226)	Prec@1 0.000 (0.000)	Prec@5 93.750 (97.470)	Prec@5 0.000 (0.000)	Loss 0.7858 (0.5578)   loss_verb 0.5578   loss_noun 0.0000	
Train: [25][40/78], lr: 0.00025	Time 0.021 (0.036)	Data 0.003 (0.024)	Prec@1 81.250 (84.985)	Prec@1 0.000 (0.000)	Prec@5 96.875 (97.713)	Prec@5 0.000 (0.000)	Loss 0.6849 (0.5371)   loss_verb 0.5371   loss_noun 0.0000	
Train: [26][0/78], lr: 0.00025	Time 0.681 (0.681)	Data 0.651 (0.651)	Prec@1 84.375 (84.375)	Prec@1 0.000 (0.000)	Prec@5 93.750 (93.750)	Prec@5 0.000 (0.000)	Loss 0.5314 (0.5314)   loss_verb 0.5314   loss_noun 0.0000	
Train: [26][20/78], lr: 0.00025	Time 0.027 (0.052)	Data 0.008 (0.039)	Prec@1 75.000 (84.524)	Prec@1 0.000 (0.000)	Prec@5 96.875 (97.619)	Prec@5 0.000 (0.000)	Loss 0.6546 (0.5629)   loss_verb 0.5629   loss_noun 0.0000	
Train: [26][40/78], lr: 0.00025	Time 0.010 (0.036)	Data 0.000 (0.024)	Prec@1 93.750 (85.137)	Prec@1 0.000 (0.000)	Prec@5 96.875 (97.866)	Prec@5 0.000 (0.000)	Loss 0.4322 (0.5386)   loss_verb 0.5386   loss_noun 0.0000	
Train: [27][0/78], lr: 0.00025	Time 0.649 (0.649)	Data 0.632 (0.632)	Prec@1 90.625 (90.625)	Prec@1 0.000 (0.000)	Prec@5 93.750 (93.750)	Prec@5 0.000 (0.000)	Loss 0.3288 (0.3288)   loss_verb 0.3288   loss_noun 0.0000	
Train: [27][20/78], lr: 0.00025	Time 0.010 (0.052)	Data 0.003 (0.040)	Prec@1 90.625 (87.202)	Prec@1 0.000 (0.000)	Prec@5 100.000 (98.810)	Prec@5 0.000 (0.000)	Loss 0.5488 (0.4756)   loss_verb 0.4756   loss_noun 0.0000	
Train: [27][40/78], lr: 0.00025	Time 0.019 (0.037)	Data 0.010 (0.025)	Prec@1 100.000 (86.357)	Prec@1 0.000 (0.000)	Prec@5 100.000 (98.476)	Prec@5 0.000 (0.000)	Loss 0.1412 (0.4755)   loss_verb 0.4755   loss_noun 0.0000	
Train: [28][0/78], lr: 0.00025	Time 0.692 (0.692)	Data 0.673 (0.673)	Prec@1 90.625 (90.625)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.4523 (0.4523)   loss_verb 0.4523   loss_noun 0.0000	
Train: [28][20/78], lr: 0.00025	Time 0.024 (0.052)	Data 0.011 (0.039)	Prec@1 90.625 (88.244)	Prec@1 0.000 (0.000)	Prec@5 100.000 (99.256)	Prec@5 0.000 (0.000)	Loss 0.3074 (0.4408)   loss_verb 0.4408   loss_noun 0.0000	
Train: [28][40/78], lr: 0.00025	Time 0.023 (0.037)	Data 0.012 (0.024)	Prec@1 90.625 (87.576)	Prec@1 0.000 (0.000)	Prec@5 100.000 (98.857)	Prec@5 0.000 (0.000)	Loss 0.4044 (0.4606)   loss_verb 0.4606   loss_noun 0.0000	
Train: [29][0/78], lr: 0.00025	Time 0.642 (0.642)	Data 0.596 (0.596)	Prec@1 90.625 (90.625)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.4000 (0.4000)   loss_verb 0.4000   loss_noun 0.0000	
Train: [29][20/78], lr: 0.00025	Time 0.012 (0.052)	Data 0.006 (0.038)	Prec@1 84.375 (89.435)	Prec@1 0.000 (0.000)	Prec@5 96.875 (98.958)	Prec@5 0.000 (0.000)	Loss 0.4814 (0.4167)   loss_verb 0.4167   loss_noun 0.0000	
Train: [29][40/78], lr: 0.00025	Time 0.031 (0.036)	Data 0.010 (0.023)	Prec@1 87.500 (88.034)	Prec@1 0.000 (0.000)	Prec@5 100.000 (98.933)	Prec@5 0.000 (0.000)	Loss 0.4869 (0.4294)   loss_verb 0.4294   loss_noun 0.0000	
Train: [30][0/78], lr: 0.00025	Time 0.664 (0.664)	Data 0.633 (0.633)	Prec@1 78.125 (78.125)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.4994 (0.4994)   loss_verb 0.4994   loss_noun 0.0000	
Train: [30][20/78], lr: 0.00025	Time 0.012 (0.051)	Data 0.005 (0.037)	Prec@1 81.250 (88.393)	Prec@1 0.000 (0.000)	Prec@5 100.000 (99.256)	Prec@5 0.000 (0.000)	Loss 0.5284 (0.4303)   loss_verb 0.4303   loss_noun 0.0000	
Train: [30][40/78], lr: 0.00025	Time 0.022 (0.036)	Data 0.014 (0.023)	Prec@1 96.875 (88.491)	Prec@1 0.000 (0.000)	Prec@5 100.000 (99.543)	Prec@5 0.000 (0.000)	Loss 0.2370 (0.4317)   loss_verb 0.4317   loss_noun 0.0000	
Train: [31][0/78], lr: 0.00025	Time 0.675 (0.675)	Data 0.657 (0.657)	Prec@1 87.500 (87.500)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)	Prec@5 0.000 (0.000)	Loss 0.4282 (0.4282)   loss_verb 0.4282   loss_noun 0.0000	
Train: [31][20/78], lr: 0.00024	Time 0.035 (0.052)	Data 0.018 (0.039)	Prec@1 93.750 (88.393)	Prec@1 0.000 (0.000)	Prec@5 100.000 (99.851)	Prec@5 0.000 (0.000)	Loss 0.3489 (0.4110)   loss_verb 0.4110   loss_noun 0.0000	
Train: [31][40/78], lr: 0.00024	Time 0.023 (0.037)	Data 0.010 (0.024)	Prec@1 87.500 (89.558)	Prec@1 0.000 (0.000)	Prec@5 100.000 (99.695)	Prec@5 0.000 (0.000)	Loss 0.5246 (0.3827)   loss_verb 0.3827   loss_noun 0.0000	
